archive,name,kind,offset,stored_length,decoded_length,encoding,reserved,sha256,magic8
gwy/mhxx/mm_320x480/goods1_mm480.mrp,545.g,other,71065,48,46,gzip,0,37bc18fac5a5d6f0624e698753d34fec7db23027229096bccc1d077826542f90,08009e4f9e1f7fbd
gwy/mhxx/mm_320x480/goods1_mm480.mrp,486.g,other,71127,57,56,gzip,0,cd77b43b4949ecfc383b14a206d11876178f0b64db057423cdac4be0f6dd8b5c,0c004e8c72d75b50
gwy/mhxx/mm_320x480/goods1_mm480.mrp,1137.g,other,71199,42,40,gzip,0,00fa7244ad6dddab4750c23b2c5c2540df88b15344c08974f121dea2560b7433,06008111767d94f6
gwy/mhxx/mm_320x480/goods1_mm480.mrp,1016.g,other,71256,95,116,gzip,0,b37c5383b2054ad2cac4fd4efaa426bfc2a73e05f22a7d4e274445ba433ca8d3,0e00795e5de556fe
gwy/mhxx/mm_320x480/goods1_mm480.mrp,197.g,other,71365,65,62,gzip,0,6ffb59e394902eee299458b574c512eaea72a4d4434c3e0606a4a16034edc38f,0a0094f852515de5
gwy/mhxx/mm_320x480/goods1_mm480.mrp,501.g,other,71444,70,62,gzip,0,bdf391769336b802cd47a5c2a496a42564761226c799e51a7151e5a43c8d886d,0600975267f377f3
gwy/mhxx/mm_320x480/goods1_mm480.mrp,74.g,other,71527,64,56,gzip,0,c51b976c8f47c012ce77281a4443887f7f550cc98e8aee24ef5ab5299ac7e22c,060089e36bd24e38
gwy/mhxx/mm_320x480/goods1_mm480.mrp,1111.g,other,71606,94,116,gzip,0,cf0ce0aa40d9596f45f3e0c036f1e41579dc42464511b31d42933f5eab2da7cc,0e00795e5de556fe
gwy/mhxx/mm_320x480/goods1_mm480.mrp,46.g,other,71713,77,68,gzip,0,71f44efe3bb68105fc138eb21f7f21d2a86bd9907fcf3fe9a88610af10313c7b,04009c9c82b12400
gwy/mhxx/mm_320x480/goods1_mm480.mrp,1167.g,other,71805,51,46,gzip,0,11245ada51f72442a53438ad7e93583c742bbc81ae5f8b1d045c16999a9e788b,040073894f690e00
gwy/mhxx/mm_320x480/goods1_mm480.mrp,484.g,other,71870,56,56,gzip,0,444d06a2e944d618d991381ec8613cb93236d9b3a93a52a5d3b3685c00192bbe,0a006e146c117684
gwy/mhxx/mm_320x480/goods1_mm480.mrp,559.g,other,71940,49,42,gzip,0,96020205f1961eaffca23d8ef4b733388cd5c544aeb8225a7e98377f55783263,0400706b628a0a00
gwy/mhxx/mm_320x480/goods1_mm480.mrp,575.g,other,72003,64,60,gzip,0,c69a8c5f635424d009fe5d92d8961ec1515c827a4f1858064758216330ba717d,08005e7d9b424e4b
gwy/mhxx/mm_320x480/goods1_mm480.mrp,146.g,other,72081,41,40,gzip,0,44af0a7aaad503480b7ff99cb177192a006c032c4e673e93ab5c56d09c77736d,06006d3b6b7b4eba
gwy/mhxx/mm_320x480/goods1_mm480.mrp,118.g,other,72136,50,52,gzip,0,b9e17f9ab1e9915e769d9c7c4bcbf85e072df93927bcbfe5cb7697a6eed769aa,0a009f2059967684
gwy/mhxx/mm_320x480/goods1_mm480.mrp,100.g,other,72200,63,62,gzip,0,891239e7af3e10589c39d1fdab9761d4b5c995b3226e72e356ca5291de0778b9,0800875987607fc5
gwy/mhxx/mm_320x480/goods1_mm480.mrp,1056.g,other,72278,93,116,gzip,0,95f3a9acddf610419dd91a1c0a79534590782b71f152d173871df6fdc56605f0,0e00795e5de556fe
gwy/mhxx/mm_320x480/goods1_mm480.mrp,1199.g,other,72386,71,74,gzip,0,df1bd1626637c4aef84fc89bc97ddadf39784b766b770368cd5314869551a4db,0e005996602a55bd
gwy/mhxx/mm_320x480/goods1_mm480.mrp,110.g,other,72471,77,72,gzip,0,d11325829f64603f88adf3a99f60b4a018d8b3385bf5ae654d24d5c4a2a1f886,06009f9988409152
gwy/mhxx/mm_320x480/goods1_mm480.mrp,108.g,other,72562,67,62,gzip,0,d537ee08c1ce5298b76053a92625115b1a80f7f6f8f2616cd29b575bb20e02be,0400795e52511e00
gwy/mhxx/mm_320x480/goods1_mm480.mrp,148.g,other,72643,67,66,gzip,0,5a816ffd1e5d4f7831826d90f62197e7e764cb958f26d3bf8ce3736df024665f,0a00957f751f4e0d
gwy/mhxx/mm_320x480/goods1_mm480.mrp,438.g,other,72724,76,64,gzip,0,756cdfe0a04df3bf7b01cc94358478cf59a3bc251346b8fdcf5ced41c8b82900,060064676bc14ee4
gwy/mhxx/mm_320x480/goods1_mm480.mrp,121.g,other,72814,78,72,gzip,0,6ae821be870a96ce593f3df5cb597a68fa250406d79c021cca50cf63c5ecabf8,0c0088ab51fb6655
gwy/mhxx/mm_320x480/goods1_mm480.mrp,1074.g,other,72907,92,116,gzip,0,56eb09b45beeef846979391f8f96a07fbbb2b1d6da89b7afa0b3372e99d325be,0e00795e5de556fe
gwy/mhxx/mm_320x480/goods1_mm480.mrp,2.g,other,73011,63,50,gzip,0,43df43794bafc675260294774f2a4582b081447d2be1267b5ae8ef8ebec414cc,060056de6c146563
gwy/mhxx/mm_320x480/goods1_mm480.mrp,571.g,other,73088,46,48,gzip,0,929a3f2ef1a8dfad938621efade9168eea376596191ac2d453b486ce2125e13d,0a00706b70895996
gwy/mhxx/mm_320x480/goods1_mm480.mrp,1054.g,other,73149,93,116,gzip,0,fe5e921e2ce5a9c0997a8963c0f551dba14a3fc4b72f19d3e7c75bd896bc61dd,0e00795e5de556fe
gwy/mhxx/mm_320x480/goods1_mm480.mrp,464.g,other,73256,107,94,gzip,0,94be702d41aea7baa75cd84cdaa3ddd0ff1782089ab5dbd3b90162e7f34499fc,0a0051435a7488c5
gwy/mhxx/mm_320x480/goods1_mm480.mrp,1096.g,other,73378,93,116,gzip,0,205dffbd8669bf104529b17fc246ab6a18967307f282532394887b367432dfab,0e00795e5de556fe
gwy/mhxx/mm_320x480/goods1_mm480.mrp,1072.g,other,73486,93,116,gzip,0,29f23493f6d20ffec955f8881fa2ad6802cb994bb74350bf6f4788411acb38a0,0e00795e5de556fe
gwy/mhxx/mm_320x480/goods1_mm480.mrp,494.g,other,73593,56,54,gzip,0,77229b0a2adf0c2a350bd4a34dbe9eefe349c26e28da8ebcdcd7028323369f3f,080064449b4250e7
gwy/mhxx/mm_320x480/goods1_mm480.mrp,1235.g,other,73664,67,62,gzip,0,4550eb06849167255c0070369f69070b5f4a047c2ef1f130845520bd19a567ca,0800707586c74e4b
gwy/mhxx/mm_320x480/goods1_mm480.mrp,1004.g,other,73746,48,52,gzip,0,c1cfe7844018e1af766b802a9aade1e1d782102185ad85accc8d3eb41647fc74,0a00675065992605
gwy/mhxx/mm_320x480/goods1_mm480.mrp,104.g,other,73808,75,72,gzip,0,ffc3d1b63cf9eb761d3ac6189bb8e422daf90e8f720ec7ba131243736b45473a,0a00519c592b7684
gwy/mhxx/mm_320x480/goods1_mm480.mrp,537.g,other,73897,48,42,gzip,0,dcb894ce2f654a48fa0bcbfa083734dd04f828fab56d1567505a83af244e1dd5,04005ca96d460a00
gwy/mhxx/mm_320x480/goods1_mm480.mrp,443.g,other,73959,63,50,gzip,0,dd86a2a17c99fe71852e2bf5609d4ea5a1dfca1a2aef18985c4f52a6378b235f,06006539540d5361
gwy/mhxx/mm_320x480/goods1_mm480.mrp,1094.g,other,74037,92,116,gzip,0,858feef3ebf4200ebfd5b36c917795144e635641d01ff3a0f74ebe7fac847eb9,0e00795e5de556fe
gwy/mhxx/mm_320x480/goods1_mm480.mrp,1103.g,other,74144,93,116,gzip,0,38448083b673493a55ee8d8b1edb92693bd1a1af9787c8a0cf8548b61e3467d7,0e00795e5de556fe
gwy/mhxx/mm_320x480/goods1_mm480.mrp,524.g,other,74251,49,42,gzip,0,b3b5414ae7512177baf7b1c84ff376d4db3fceec55d91876117b7077f81fd60d,040070759aa80a00
gwy/mhxx/mm_320x480/goods1_mm480.mrp,172.g,other,74314,72,68,gzip,0,796fd128f4841869613625ba22fdf9e7fb422859368e11dea64c2474c5c8ddf4,080077f39b42788e
gwy/mhxx/mm_320x480/goods1_mm480.mrp,496.g,other,74400,50,46,gzip,0,0df7351fd00f5306544b753943dfde03ad261a7c76f17cc98068a568364679fc,080098de9f995b9d
gwy/mhxx/mm_320x480/goods1_mm480.mrp,1078.g,other,74465,93,116,gzip,0,f3383319aa211af4c940e647dcf9bf1f73b530ece03550837320e604b2f7e39b,0e00795e5de556fe
gwy/mhxx/mm_320x480/goods1_mm480.mrp,3.g,other,74570,65,52,gzip,0,7c405cbb4e1aef60256bc93d8e7c37875915365abfc8eba155d669381c7e4658,060056de539f4e39
gwy/mhxx/mm_320x480/goods1_mm480.mrp,87.g,other,74648,67,60,gzip,0,01b4c125ec0c427c625352cc0fcea6ad63f389bca0eb5f587cfa286ed6819232,0600875987608840
gwy/mhxx/mm_320x480/goods1_mm480.mrp,379.g,other,74729,99,96,gzip,0,c7cbe5b0e68ab9003fe718a2e5f2049f4f240c0f10740f638cc1cfbae27a596c,0a0000367ea7571f
gwy/mhxx/mm_320x480/goods1_mm480.mrp,1143.g,other,74843,39,36,gzip,0,de43045a8ad89fedfa58adf51acaa79c13ec2cbe4a90bf534f36d5eb65d166b3,040062a5544a0400
gwy/mhxx/mm_320x480/goods1_mm480.mrp,555.g,other,74896,50,52,gzip,0,9508eaf5465d2753b2a3dc65fe102bbee7fb9cc66e95b0267f075b32d244a38f,0a0051f6517d7684
gwy/mhxx/mm_320x480/goods1_mm480.mrp,1162.g,other,74961,77,68,gzip,0,5eb77c833d97b526cbe8a86c7b2d184079322c7a39f023eb6c102c2a7d3b209d,0800534391cc9a6c
gwy/mhxx/mm_320x480/goods1_mm480.mrp,1076.g,other,75053,92,116,gzip,0,08fb7a9b2bd2d237488df4443113570bf654ac8d23880a53bd8cb887911f5554,0e00795e5de556fe
gwy/mhxx/mm_320x480/goods1_mm480.mrp,1115.g,other,75160,95,120,gzip,0,6709437e1e584b3bd8de0cd0f7627ccfb634e1088893720a8dd48e32ec21e166,0e00795e5de556fe
gwy/mhxx/mm_320x480/goods1_mm480.mrp,1145.g,other,75270,40,36,gzip,0,646bd9b7a0c05babd961d0ed28dcd0ee49c61419df2cb53b10b31839bd5c4d12,040096ea57570400
gwy/mhxx/mm_320x480/goods1_mm480.mrp,1070.g,other,75325,92,116,gzip,0,403828beb9b06fc81d48121b4ca99730da1bfd68d46dde59bf968da1e3e2a9e6,0e00795e5de556fe
gwy/mhxx/mm_320x480/goods1_mm480.mrp,231.g,other,75431,61,54,gzip,0,8e233f54660f95f5e384f510efb75e242c2b49614aee03a279ce53e2e53978c7,04007cbd5b501600
gwy/mhxx/mm_320x480/goods1_mm480.mrp,1109.g,other,75507,93,116,gzip,0,5d833a0ab3c615a9511020262e7eaaa11181d34c4b8b5d4bf9124a7873b1c051,0e00795e5de556fe
gwy/mhxx/mm_320x480/goods1_mm480.mrp,557.g,other,75614,51,52,gzip,0,b958b839a8bb89359f40af00fc127b540d6af39aaa552a14bde2089246176656,0a005de887d27684
gwy/mhxx/mm_320x480/goods1_mm480.mrp,492.g,other,75679,62,54,gzip,0,32522fd4ce00e8d63bdcbc27b2388fefa5bdabde60bacca2027f1952fdb9f684,08007cae98df9897
gwy/mhxx/mm_320x480/goods1_mm480.mrp,535.g,other,75755,48,44,gzip,0,815ad647679fdf273abe78ed6cdbb0a8d8a704c87121438cd43a383715c48a36,060073846b667532
gwy/mhxx/mm_320x480/goods1_mm480.mrp,523.g,other,75817,57,50,gzip,0,e729dfca8cd61a5470c80dffb7302167af18e33ac6e56ac7db14992dad54b5c5,0800552470754e4b
gwy/mhxx/mm_320x480/goods1_mm480.mrp,1030.g,other,75889,93,116,gzip,0,3f82193fcb302443bdef4bac7f8a7a8c0ee82dd8eca690e896dcde474418060a,0e00795e5de556fe
gwy/mhxx/mm_320x480/goods1_mm480.mrp,170.g,other,75996,58,54,gzip,0,008ab9de2cfe8fb6383d7eb90e9ec93646586bc3d4aaa67c6d285a7a45feb0da,0600901a884c4ee4
gwy/mhxx/mm_320x480/goods1_mm480.mrp,1149.g,other,76069,46,48,gzip,0,0eeeba33552a5f2d3d36c890d7e04594fd9be0f8fc80472913fd7f8ef65ccee5,0a0059299b3c7687
gwy/mhxx/mm_320x480/goods1_mm480.mrp,1038.g,other,76130,93,116,gzip,0,90f2c1ac348626d43e2b70789d42d7c0d47ffc067dd4998ad3c91375296c6ab1,0e00795e5de556fe
gwy/mhxx/mm_320x480/goods1_mm480.mrp,84.g,other,76236,73,70,gzip,0,97185f18115c9d718e000014019184fbfa26916309de182f2e43b3494de5e45e,080063a2966965e5
gwy/mhxx/mm_320x480/goods1_mm480.mrp,258.g,other,76323,93,116,gzip,0,52cdd3674f0845b90d5fb62806d2f9c2f71867bb1b2bd5a532c62482a23533e0,0e00795e5de556fe
gwy/mhxx/mm_320x480/goods1_mm480.mrp,176.g,other,76430,68,60,gzip,0,685e1f9c0fa8dd06f7fe2214d1a4460586fc674326391b56df72866fc82352fc,060096ea7cbe534e
gwy/mhxx/mm_320x480/goods1_mm480.mrp,1153.g,other,76513,116,108,gzip,0,b777d3bdf25d570551255e6ad4bc54fb9966f6ce1d36bae04ba4c9f371960140,0a0065b0624b5927
gwy/mhxx/mm_320x480/goods1_mm480.mrp,95.g,other,76642,64,56,gzip,0,1a680d23effc21b9af92243598cbbdcacf0e0039584cfae6925972aa31cce3bc,040072d076ae1800
gwy/mhxx/mm_320x480/goods1_mm480.mrp,83.g,other,76719,61,54,gzip,0,059583d3d17e948a0b2e066fff3dae128f5e8e25902d5788ec8af6a057a5d3fc,040067f452001600
gwy/mhxx/mm_320x480/goods1_mm480.mrp,515.g,other,76794,62,54,gzip,0,c10a6f92af2ae4ec74cdb7ba4a13d5fc3fde61ab361d5733e939da0c2add2934,0800767d738951b0
gwy/mhxx/mm_320x480/goods1_mm480.mrp,553.g,other,76870,56,52,gzip,0,bfd6d56dc38753f366fbd06d970f1d5c4cf40ec34aa6577d6067e2eec68db8f4,0a005de887d27684
gwy/mhxx/mm_320x480/goods1_mm480.mrp,297.g,other,76940,95,94,gzip,0,845444676ada2010595ac3745716ec521d2695c95c92504e600ad190b642cb9a,0a0000387ea74e94
gwy/mhxx/mm_320x480/goods1_mm480.mrp,1024.g,other,77050,93,116,gzip,0,18d28d9d028a3bd03adb353fa970a36864b3e61a4395921f0acba99c5543ea8e,0e00795e5de556fe
gwy/mhxx/mm_320x480/goods1_mm480.mrp,166.g,other,77157,71,68,gzip,0,8afb2b06519ad03bfd9ad76479c081203372c479657b3ed1d966af95708769c9,0a00767d718a7684
gwy/mhxx/mm_320x480/goods1_mm480.mrp,1297.g,other,77243,51,52,gzip,0,7ca7675b7153f27c817f2dff6190b9869092c46ed49c86b69a64999bcbd0f104,0a0073846b667684
gwy/mhxx/mm_320x480/goods1_mm480.mrp,1090.g,other,77309,96,116,gzip,0,09988217c79b916b4dfe599c5a2159a48c1d5e9263c7d51dccc23f7ea1586c7b,0e00795e5de556fe
gwy/mhxx/mm_320x480/goods1_mm480.mrp,1060.g,other,77420,94,116,gzip,0,d2a083bba051f54129f170fade66b9b7e5c24bd07cce99458e2f776c262be0b7,0e00795e5de556fe
gwy/mhxx/mm_320x480/goods1_mm480.mrp,1022.g,other,77529,92,116,gzip,0,5c29285f0c3c371468a931f23eb8f75b76948c58cc16ef1fab025afc5941b126,0e00795e5de556fe
gwy/mhxx/mm_320x480/goods1_mm480.mrp,295.g,other,77635,95,94,gzip,0,74c28b0c890c3b97a5f89c87e68df2b7862c199536fcac4d9369928632dded9f,0a0000367ea74e94
gwy/mhxx/mm_320x480/goods1_mm480.mrp,1066.g,other,77745,96,116,gzip,0,755ac00e22d6a296bf675b83b31587db8c1229f7e1e7b3c3c95323ab2371c9b6,0e00795e5de556fe
gwy/mhxx/mm_320x480/goods1_mm480.mrp,340.g,other,77855,103,98,gzip,0,a29b89cf0dc4773ba7da8b5392ee10729680106524141b79d333ba62c05e16ea,0c00003100377ea7
gwy/mhxx/mm_320x480/goods1_mm480.mrp,589.g,other,77972,46,48,gzip,0,2728325f71a22e0e2977f50e85be2ae95131c184edfdb8c7f888ade77064a2be,0a005c0f96ea5996
gwy/mhxx/mm_320x480/goods1_mm480.mrp,328.g,other,78032,101,96,gzip,0,52a69a073443a3e532b66645abe4f8c4b29eb486d87b6e2b02eac24130e95ec9,0a0000357ea7706b
gwy/mhxx/mm_320x480/goods1_mm480.mrp,1062.g,other,78148,93,116,gzip,0,2dbea3649d5adf54b77d5485e445c11edb01f389fa86085704fb0d88a4018fbf,0e00795e5de556fe
gwy/mhxx/mm_320x480/goods1_mm480.mrp,620.g,other,78255,100,92,gzip,0,71a9871a095fc883414018ce4a8d805f000c9a9dcfb0f84d2bc8cd5366891380,0800534391cc8ffd
gwy/mhxx/mm_320x480/goods1_mm480.mrp,568.g,other,78369,45,42,gzip,0,9e97224f11783233afa8f9b7f6ac3979511b413f40a344e12b7aefd6b81018a6,06006d4184248089
gwy/mhxx/mm_320x480/goods1_mm480.mrp,126.g,other,78428,65,58,gzip,0,b9a97d9af9f138ac90465366634a0d7a0b8ebd8597048309b163905c75b20ae1,040060c54e661a00
gwy/mhxx/mm_320x480/goods1_mm480.mrp,271.g,other,78507,93,116,gzip,0,549c394bf9d3e9c10da7395b3d0f4093bbe0b2733f131789f2a11fd16515fb7a,0e00795e5de556fe
gwy/mhxx/mm_320x480/goods1_mm480.mrp,162.g,other,78614,63,56,gzip,0,c46723e30e28939f2d7adadedadcf60fd5265ab5c9c703ae898edb09a9abec3e,0600706b5e9a7cbe
gwy/mhxx/mm_320x480/goods1_mm480.mrp,259.g,other,78691,94,116,gzip,0,011e85d3b699e9c7d2e37cbf6bba42f9b7d4552c2c28a762ea378821ca856fee,0e00795e5de556fe
gwy/mhxx/mm_320x480/goods1_mm480.mrp,289.g,other,78799,66,52,gzip,0,cc5129310d34d48c2ded6321251169e03de5796603ef2e635266db915f6562d0,040094c157571400
gwy/mhxx/mm_320x480/goods1_mm480.mrp,574.g,other,78879,51,44,gzip,0,dade48833a43bf5d1c682fec001811bca8ba7cb70b7dc5ed98b27c44ac0be819,0400525170750c00
gwy/mhxx/mm_320x480/goods1_mm480.mrp,1026.g,other,78945,92,116,gzip,0,35d0e5b328ace369650c983c0cd0ccde487c893b473d6f26ca274c6c602d6682,0e00795e5de556fe
gwy/mhxx/mm_320x480/goods1_mm480.mrp,248.g,other,79051,92,116,gzip,0,69fd8c9160aa6af91d004ad6f38e8998221b40d65831c2c747aa8bd33934cb5d,0e00795e5de556fe
gwy/mhxx/mm_320x480/goods1_mm480.mrp,164.g,other,79157,76,68,gzip,0,5457b0cde1bee120dcb89ad8c34a61724ef0a98eb3f0d9f463fb2d2a4b3db9fc,06006c347cbe534e
gwy/mhxx/mm_320x480/goods1_mm480.mrp,257.g,other,79247,93,116,gzip,0,a97b981338a29c58ffa83431b10e78c3034cb822905a8dcab2c4dc6132383ad5,0e00795e5de556fe
gwy/mhxx/mm_320x480/goods1_mm480.mrp,291.g,other,79354,95,94,gzip,0,c58642ce8cbe838cfc4339e360978c4cb5480b822da2aaa6a018d2ecbc487fb5,0a0000327ea74e94
gwy/mhxx/mm_320x480/goods1_mm480.mrp,1092.g,other,79464,96,120,gzip,0,cdd6fca50009bbcf32e6aa9cd605e6133d03b01fb62ac8bc43c217193a9f991b,0e00795e5de556fe
gwy/mhxx/mm_320x480/goods1_mm480.mrp,629.g,other,79574,71,62,gzip,0,1a268eb211105f44d703e2beda538f06155f94988a75819cbafbda762664b9d1,0000220079fb52a8
gwy/mhxx/mm_320x480/goods1_mm480.mrp,507.g,other,79659,53,48,gzip,0,5fe30169a8f737bc0d5ce334e4941ec4e2de6a09c8f7e6a487cfc3075ef1e335,04005b9d72691000
gwy/mhxx/mm_320x480/goods1_mm480.mrp,103.g,other,79726,65,58,gzip,0,eb50cc2caaa597cb104b294cb396dc1c1e4a75aaf8234b438ff8f2eb55c6e53c,0400517556681a00
gwy/mhxx/mm_320x480/goods1_mm480.mrp,1050.g,other,79806,92,116,gzip,0,6def40b88ded16dc3e7bbdc3cd9048d07d9f4b4938d6812930bd6409a7af64fe,0e00795e5de556fe
gwy/mhxx/mm_320x480/goods1_mm480.mrp,1288.g,other,79913,71,66,gzip,0,ce8260fb15ec66622c91864ddc1abba97ab1a539cedcedcb0aca55a0efba2f35,0c00767d738951b0
gwy/mhxx/mm_320x480/goods1_mm480.mrp,1289.g,other,79999,49,44,gzip,0,dd82388c155700bece635c34e9d54a73cb805684e239aa72d47df722dcee9770,040052518bc00c00
gwy/mhxx/mm_320x480/goods1_mm480.mrp,628.g,other,80062,81,70,gzip,0,d5f37974229105742357f94b07d2c3044c75f2711d3c781e462735fed19dc16a,080050b24e169f99
gwy/mhxx/mm_320x480/goods1_mm480.mrp,509.g,other,80157,61,56,gzip,0,143651bb845bfc1bfb61de457ec7f7524b201946839c7f57d2edc44702d42db2,080070bc836f5fc3
gwy/mhxx/mm_320x480/goods1_mm480.mrp,124.g,other,80232,77,74,gzip,0,6f01958bf1d76c26443bd5afdaf1cb4cdbb839b61f02bcc1a62141f67fc52c41,0a005c0f59967684
gwy/mhxx/mm_320x480/goods1_mm480.mrp,1283.g,other,80324,108,100,gzip,0,5b8411ee103f0e64ac759529812e496f9b4fc63e8ac2aa49b7bcf4e2df1e3496,080091cd751f795e
gwy/mhxx/mm_320x480/goods1_mm480.mrp,150.g,other,80446,82,74,gzip,0,44141518d59ff98a378cf1cf354137d499141c94e03c81f7d0cd5d2327f2eced,06005f00592965a7
gwy/mhxx/mm_320x480/goods1_mm480.mrp,1293.g,other,80543,46,40,gzip,0,f892254b60dcb03a28da2f63a0170c7faf635be2c92c3133b3e02a923e30736a,04009c9c9c7c0800
gwy/mhxx/mm_320x480/goods1_mm480.mrp,1188.g,other,80604,93,76,gzip,0,03106c812236b97ca76352d3164e2ca524829ab6d105ae07f442a06298ed961b,0c00521d7ea75e78
gwy/mhxx/mm_320x480/goods1_mm480.mrp,122.g,other,80711,61,56,gzip,0,8aaff7965c63652304eb54aa93c850b8e3362917dd970c3d4f5e620f5ed028e7,04009f9980891800
gwy/mhxx/mm_320x480/goods1_mm480.mrp,299.g,other,80786,97,102,gzip,0,dd21233395a02f3feed933b91ee91998ee780aa25924ce35e11e627305d82bb1,0c00003100307ea7
gwy/mhxx/mm_320x480/goods1_mm480.mrp,240.g,other,80897,63,56,gzip,0,561e57693a6b034a02ff0d8334bcd81f8cd3dabe241ff55b25a6f14fae2da7ee,0600884051dd7cbe
gwy/mhxx/mm_320x480/goods1_mm480.mrp,482.g,other,80974,59,52,gzip,0,0fe92b4ddb77acdff3a5d988e8dff8a16c47b07d5df84c14057f42abf1f47612,040060c54e661400
gwy/mhxx/mm_320x480/goods1_mm480.mrp,255.g,other,81047,93,116,gzip,0,41d28f9674fead8d29291f357d787e605adcbabfefc58ccd1513a6bad688c766,0e00795e5de556fe
gwy/mhxx/mm_320x480/goods1_mm480.mrp,621.g,other,81154,99,84,gzip,0,05e70292702b336a8149b5e7b5aaf0b35bf6ebab27008bc55d81487f11bef49a,060066ff8eab7b26
gwy/mhxx/mm_320x480/goods1_mm480.mrp,1052.g,other,81268,92,116,gzip,0,0b298eb8e380cdb63920310d08181973afb604db478baf466e3d13946451778a,0e00795e5de556fe
gwy/mhxx/mm_320x480/goods1_mm480.mrp,1193.g,other,81375,70,66,gzip,0,778a4a34ddaf39882fe2d230018ac7cddd1786fcd6f2181c011d88224fce8c30,0e0053cd6d3e7334
gwy/mhxx/mm_320x480/goods1_mm480.mrp,253.g,other,81459,94,116,gzip,0,4422fe51f507e56648f5d1161e6b8ac8a586568d02982beb009a37f608b95190,0e00795e5de556fe
gwy/mhxx/mm_320x480/goods1_mm480.mrp,1068.g,other,81568,96,120,gzip,0,95a77024778e7b828338cf8aa12b0d7e8d4e65781b7c641398176c532246e5e5,0e00795e5de556fe
gwy/mhxx/mm_320x480/goods1_mm480.mrp,106.g,other,81678,76,68,gzip,0,e05e5ad0fd23431c00ddd185ad2df2ce100c9a63e49908bba965a4d17bffffff,06005c609f995200
gwy/mhxx/mm_320x480/goods1_mm480.mrp,539.g,other,81768,48,46,gzip,0,aaffc4ca51b6453266f0cc0a6996507a67dbb0aa06e8e43edbd025914b4fda0f,0800706b9b547cbe
gwy/mhxx/mm_320x480/goods1_mm480.mrp,505.g,other,81830,66,58,gzip,0,80fb761446b523799e7a63c0a0ac6e49fec35909b42e9295d8a616d89fb6c780,0800907f6bd2788e
gwy/mhxx/mm_320x480/goods1_mm480.mrp,1042.g,other,81911,96,116,gzip,0,6c73bf78bd7252b5613064da530f471be98dd07686e63c36e5b914e9308c8303,0e00795e5de556fe
gwy/mhxx/mm_320x480/goods1_mm480.mrp,225.g,other,82021,73,68,gzip,0,f8309a1095b8d423aa7aa7cf679997e31f909fba3996554cb2fae6ef50f21df9,0a00884087767684
gwy/mhxx/mm_320x480/goods1_mm480.mrp,268.g,other,82108,93,116,gzip,0,6bf30d1f5849be635c429c852ac0f6b0a9cac496bd1600ce4caa3967c92caa54,0e00795e5de556fe
gwy/mhxx/mm_320x480/goods1_mm480.mrp,1044.g,other,82216,96,120,gzip,0,a1693ac22b87f5a9279523d53f8234e64210a6df576d3fecacb64635e1716552,0e00795e5de556fe
gwy/mhxx/mm_320x480/goods1_mm480.mrp,144.g,other,82326,64,64,gzip,0,e61819740c5f5a536ba5579489ecbc59b5bf04fd37f43437415595f6800f603b,0a0076d758938d3c
gwy/mhxx/mm_320x480/goods1_mm480.mrp,6.g,other,82402,64,52,gzip,0,574183ccf93b89c438e53a023945fd9ad57ed82c45b7580034d0989241f4a43f,06007eed547d4e39
gwy/mhxx/mm_320x480/goods1_mm480.mrp,1088.g,other,82481,95,116,gzip,0,3fabec7db577270a0cf536e9c5c779af0eebf83c1cf000da08ecc0cbfb039432,0e00795e5de556fe
gwy/mhxx/mm_320x480/goods1_mm480.mrp,1186.g,other,82591,101,86,gzip,0,d791069e62ff933a8ae2328b9d37d01999ef4e16591861d1c5dc5dfff6f4e529,080066ff8eab7b26
gwy/mhxx/mm_320x480/goods1_mm480.mrp,1300.g,other,82707,74,66,gzip,0,ac48937de0f40fa6d8af4c744a18ce09dd62828c84459f4272fc1f5ea5c07f8c,0600755958f08349
gwy/mhxx/mm_320x480/goods1_mm480.mrp,1210.g,other,82796,70,64,gzip,0,e4df80018ac8f84c2021494cfe92304ab956371e6103f642f4713887711f4dd4,08006cf05c714e4b
gwy/mhxx/mm_320x480/goods1_mm480.mrp,265.g,other,82880,95,120,gzip,0,e77291b150395b9ab63963b93a6404d82cc6ed4c14794ce708a78ccd5f70e990,0e00795e5de556fe
gwy/mhxx/mm_320x480/goods1_mm480.mrp,612.g,other,82989,48,48,gzip,0,181c1d52c20f5a9ae2ac5ea6186a7ed5120fa89b7835703eb96ded23b789588a,0800720670928776
gwy/mhxx/mm_320x480/goods1_mm480.mrp,490.g,other,83051,48,50,gzip,0,dee8c29ee401f6c31db215134de39ce6c3de8233ebc3370281996d98c87b4b05,0a00767e6b6586c7
gwy/mhxx/mm_320x480/goods1_mm480.mrp,1048.g,other,83114,93,116,gzip,0,33b5b29f56fc70ed95c455526418b73672dc450187ff0fc8c5a051450991ffa4,0e00795e5de556fe
gwy/mhxx/mm_320x480/goods1_mm480.mrp,221.g,other,83221,67,60,gzip,0,fa4bb3f9e3ccc6579141a3872d6dd63c5f168104c0d4ccf7003981bef3ec9d67,0c005b5f59dc5973
gwy/mhxx/mm_320x480/goods1_mm480.mrp,606.g,other,83302,50,52,gzip,0,bc2326ec2c86b6a0a2577d4191b5e8206fa843dff69ca7614c98fd6863dccbb0,0a0055dc88405996
