source_archive,source_member,offset,dependency,type
gwy/sanguo.mrp,sanguo.ext,151248,r3_h50.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,151270,r1n_h50.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,151292,r2n_h50.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,151314,r3n_h50.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,151336,r1_b.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,151358,r1_f.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,151380,r1n_b.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,151402,r1n_f.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,151424,r2_b.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,151446,r2_f.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,151468,r2n_b.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,151490,r2n_f.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,151512,r3_b.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,151534,r3_f.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,151556,r3n_b.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,151578,r3n_f.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,151600,n1_h.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,151622,n2_h.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,151644,n3_h.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,151666,n1n_h.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,151688,n2n_h.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,151710,n3n_h.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,151732,n1_b.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,151754,n1_f.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,151776,n1n_b.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,151798,n1n_f.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,151820,n2_b.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,151842,n2_f.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,151864,n2n_b.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,151886,n2n_f.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,151908,n3_b.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,151930,n3_f.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,151952,n3n_b.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,151974,n3n_f.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,151996,npc_hgln.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,152018,img_gln.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,152040,cr_tit.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,152062,cr_tit_m.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,152084,sr_tit_m.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,152106,sa_tit_m.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,152128,sr_i_1.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,152150,sr_i_2.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,152172,sr_i_3.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,152194,sr_i_j.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,152216,sr_i_wh.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,152238,f_bg2_1.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,152260,f_bg2_2.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,152282,f_bg2_3.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,152304,f_bg2_4.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,152326,f_bg2_5.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,152348,f_bg2_6.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,152370,f_bg4_1.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,152392,f_bg4_2.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,152414,f_bg4_3.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,152436,f_bg4_4.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,152458,f_bg4_5.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,152480,f_bg4_6.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,152502,f_bg5_1.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,152524,f_bg5_2.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,152546,f_bg5_3.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,152568,f_bg5_4.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,152590,f_bg5_5.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,152612,f_bg5_6.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,152634,f_bg6_1.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,152656,f_bg6_2.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,152678,f_bg6_3.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,152700,f_bg6_4.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,152722,f_bg6_5.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,152744,f_bg6_6.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,152766,f_bg7_1.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,152788,f_bg7_2.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,152810,f_bg7_3.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,152832,f_bg7_4.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,152854,f_bg7_5.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,152876,f_bg7_6.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,152898,f_bg8_1.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,152920,f_bg8_2.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,152942,f_bg8_3.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,152964,f_bg8_4.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,152986,f_bg8_5.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,153008,f_bg8_6.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,153030,f_bg9_1.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,153052,f_bg9_2.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,153074,f_bg9_3.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,153096,f_bg9_4.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,153118,f_bg9_5.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,153140,f_bg9_6.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,153162,f_bg20_1.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,153184,f_bg20_2.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,153206,f_bg20_3.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,153228,f_bg20_4.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,153250,f_bg20_5.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,153272,f_bg20_6.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,153294,f_bg_c.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,153316,f_bg_c2.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,153338,f_bg_c3.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,153360,f_bg_c4.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,153382,fig_tit.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,153404,ftg_ibg.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,153426,fig_acb.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,153448,blood.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,153470,f_sd.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,153492,f_sl.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,153514,f_bb.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,153536,zgzj.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,153558,num.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,153580,num2.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,153602,wz.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,153624,dead_fl.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,153646,dead_1.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,153668,dead_2.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,153690,fg.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,153712,fg3.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,153734,fg2.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,153756,smoke.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,153778,pi_fl.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,153800,f_jt.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,153822,chat.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,153844,yz.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,153866,fire.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,153888,qiang.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,153910,lei.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,153932,f_stat.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,153954,ma_1.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,153976,ma_2.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,153998,ma_3.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,154020,ma_4.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,154042,ma_5.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,154064,ma_6.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,154086,ma_7.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,154108,ma_8.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,154130,ma_9.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,154152,ma_10.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,154174,ma_11.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,154196,ma_12.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,154218,ma_13.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,154240,ma_14.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,154262,ma_15.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,154284,ma_16.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,154306,ma_17.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,154328,ma_18.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,154350,ma_19.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,154372,ma_20.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,154394,ma_21.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,154416,ma_22.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,154438,ma_23.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,154460,ma_24.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,154482,helpa.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,154504,h_1.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,154526,h_2.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,154548,h_3.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,154570,h_4.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,154592,h_5.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,154614,h_6.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,154636,h_7.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,154658,h_8.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,154680,h_9.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,154702,hy_but.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,154724,fig_rep1.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,154746,fig_rep2.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,154768,fig_rep3.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,154790,fig_rep4.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,154812,fig_rep5.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,154834,map_ico.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,154856,r1z_h.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,154878,r2z_h.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,154900,r3z_h.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,154922,r1zn_h.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,154944,r2zn_h.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,154966,r3zn_h.bmp,string_path
gwy/sanguo.mrp,sanguo.ext,159032,cache/exdet.dat,string_path
gwy/sanguo.mrp,sanguo.ext,159116,cache/exr.sav,string_path
gwy/sanguo.mrp,sanguo.ext,159500,bgappinf/appinf.dat,string_path
gwy/sgmj.mrp,start.mr,924,sdk_key.dat,string_path
gwy/sgmj.mrp,start.mr,1344,cfunction.ext,string_path
gwy/sgmj.mrp,splitres.cfg,0,sgmj.res,string_path
gwy/sgmj.mrp,splitres.cfg,20,0.bin,string_path
gwy/sgmj.mrp,splitres.cfg,36,1.bin,string_path
gwy/sgmj.mrp,splitres.cfg,52,2.bin,string_path
gwy/sgmj.mrp,splitres.cfg,68,3.bin,string_path
gwy/sgmj.mrp,splitres.cfg,84,4.bin,string_path
gwy/sgmj.mrp,splitres.cfg,100,5.bin,string_path
gwy/sgmj.mrp,splitres.cfg,116,6.bin,string_path
gwy/sgmj.mrp,splitres.cfg,132,7.bin,string_path
gwy/sgmj.mrp,splitres.cfg,148,8.bin,string_path
gwy/sgmj.mrp,splitres.cfg,164,9.bin,string_path
gwy/sgmj.mrp,splitres.cfg,180,10.bin,string_path
gwy/sgmj.mrp,splitres.cfg,196,11.bin,string_path
gwy/sgmj.mrp,splitres.cfg,212,12.bin,string_path
gwy/sgmj.mrp,splitres.cfg,228,13.bin,string_path
gwy/sgmj.mrp,splitres.cfg,244,14.bin,string_path
gwy/sgmj.mrp,splitres.cfg,260,15.bin,string_path
gwy/sgmj.mrp,splitres.cfg,276,16.bin,string_path
gwy/sgmj.mrp,splitres.cfg,292,17.bin,string_path
gwy/sgmj.mrp,splitres.cfg,308,18.bin,string_path
gwy/sgmj.mrp,splitres.cfg,324,19.bin,string_path
gwy/sgmj.mrp,splitres.cfg,340,20.bin,string_path
gwy/sgmj.mrp,splitres.cfg,356,21.bin,string_path
gwy/sgmj.mrp,splitres.cfg,372,22.bin,string_path
gwy/sgmj.mrp,splitres.cfg,388,23.bin,string_path
gwy/sgmj.mrp,splitres.cfg,404,24.bin,string_path
gwy/sgmj.mrp,splitres.cfg,420,25.bin,string_path
gwy/sgmj.mrp,splitres.cfg,436,26.bin,string_path
gwy/sgmj.mrp,splitres.cfg,452,27.bin,string_path
gwy/sgmj.mrp,splitres.cfg,468,28.bin,string_path
gwy/sgmj.mrp,reg.ext,684,sgmj.ext,string_path
gwy/sgmj.mrp,sgmj.ext,253576,http://wap.51mrp.com,url_or_endpoint
gwy/sgmj.mrp,sgmj.ext,253680,sgmj.mrp,string_path
gwy/sgmj.mrp,sgmj.ext,253732,mapfiles.cfg,string_path
gwy/sgmj.mrp,sgmj.ext,256432,bgtext.bin,string_path
gwy/sgmj.mrp,sgmj.ext,256500,sgmjgif.bin,string_path
gwy/sgmj.mrp,sgmj.ext,256512,gwy/sgmj/sgmj.res,string_path
gwy/sgmj.mrp,sgmj.ext,256544,splitres.cfg,string_path
gwy/sgmj.mrp,sgmj.ext,256600,vip.bin,string_path
gwy/sgmj.mrp,sgmj.ext,256608,friend.bin,string_path
gwy/sgmj.mrp,sgmj.ext,256620,sgmj_res.bin,string_path
gwy/sgmj.mrp,sgmj.ext,256636,mounts.bin,string_path
gwy/sgmj.mrp,sgmj.ext,256648,random.bin,string_path
gwy/sgmj.mrp,sgmj.ext,256660,CfgRes.bin,string_path
gwy/sgmj.mrp,sgmj.ext,256672,GuildUp.bin,string_path
gwy/sgmj.mrp,sgmj.ext,256684,GuildEff.bin,string_path
gwy/sgmj.mrp,sgmj.ext,256700,mapmng.bin,string_path
gwy/sgmj.mrp,sgmj.ext,256712,UpStar.bin,string_path
gwy/sgmj.mrp,sgmj.ext,256724,worldMap.bin,string_path
gwy/sgmj.mrp,sgmj.ext,256740,CfgText.bin,string_path
gwy/sgmj.mrp,sgmj.ext,256752,CfgAura.bin,string_path
gwy/sgmj.mrp,sgmj.ext,256764,CfgSlUp.bin,string_path
gwy/sgmj.mrp,sgmj.ext,256776,CfgSpell.bin,string_path
gwy/sgmj.mrp,sgmj.ext,256792,CfgCre.bin,string_path
gwy/sgmj.mrp,sgmj.ext,256804,quest.bin,string_path
gwy/sgmj.mrp,sgmj.ext,256816,CfgSet.bin,string_path
gwy/sgmj.mrp,sgmj.ext,256828,CfgItem.bin,string_path
gwy/sgmj.mrp,sgmj.ext,256840,CfgGif.bin,string_path
gwy/sgmj.mrp,sgmj.ext,257604,cache/exdet.dat,string_path
gwy/sgmj.mrp,sgmj.ext,257688,cache/exr.sav,string_path
gwy/sgmj.mrp,sgmj.ext,258044,bgappinf/appinf.dat,string_path
gwy/smd.mrp,start.mr,924,sdk_key.dat,string_path
gwy/smd.mrp,start.mr,1344,cfunction.ext,string_path
gwy/smd.mrp,reg.ext,1484,smd.ext,string_path
gwy/smd.mrp,smd.ext,332572,hisloginf.dat,string_path
gwy/smd.mrp,smd.ext,335696,d_Ver.cfg,string_path
gwy/smd.mrp,smd.ext,335716,ssmdconfig.dat,string_path
gwy/smd.mrp,smd.ext,335732,d_smdconfig.dat,string_path
gwy/smd.mrp,smd.ext,335852,sgp_game.res,string_path
gwy/smd.mrp,smd.ext,335868,d_gp_game.res,string_path
gwy/smd.mrp,smd.ext,335932,d_Old_Ver.cfg,string_path
gwy/smd.mrp,smd.ext,335960,d_Ver.cfg,string_path
gwy/smd.mrp,smd.ext,335996,smdconfig.dat,string_path
gwy/smd.mrp,smd.ext,336020,d_smdconfig.dat,string_path
gwy/smd.mrp,smd.ext,336140,gp_game.res,string_path
gwy/smd.mrp,smd.ext,336160,d_gp_game.res,string_path
gwy/smd.mrp,smd.ext,341356,gp_loading.res,string_path
gwy/smd.mrp,smd.ext,341372,d_Ver.cfg,string_path
gwy/smd.mrp,smd.ext,341388,smdconfig.dat,string_path
gwy/smd.mrp,smd.ext,342004,d.dat,string_path
gwy/smd.mrp,smd.ext,342080,gp_loading.res,string_path
gwy/smd.mrp,smd.ext,342100,gp_game.res,string_path
gwy/smd.mrp,smd.ext,342808,cache/exdet.dat,string_path
gwy/smd.mrp,smd.ext,342892,cache/exr.sav,string_path
gwy/smd.mrp,smd.ext,343232,bgappinf/appinf.dat,string_path
gwy/smsbase.mrp,start.mr,755,cfunction.ext,string_path
gwy/smsbase.mrp,reg.ext,688,smsbase.ext,string_path
gwy/smsbase.mrp,smsbase.ext,9172,cache/exdet.dat,string_path
gwy/smsbase.mrp,smsbase.ext,9256,cache/exr.sav,string_path
gwy/smscharge.mrp,start.mr,755,cfunction.ext,string_path
gwy/smscharge.mrp,reg.ext,688,smscharge.ext,string_path
gwy/smscharge.mrp,smscharge.ext,39040,cache/exdet.dat,string_path
gwy/smscharge.mrp,smscharge.ext,39124,cache/exr.sav,string_path
gwy/spacetime.mrp,start.mr,924,sdk_key.dat,string_path
gwy/spacetime.mrp,start.mr,1344,cfunction.ext,string_path
gwy/spacetime.mrp,reg.ext,680,spacetime.ext,string_path
gwy/spacetime.mrp,spacetime.ext,240492,clientskill.dat,string_path
gwy/spacetime.mrp,spacetime.ext,241536,cache/exdet.dat,string_path
gwy/spacetime.mrp,spacetime.ext,241620,cache/exr.sav,string_path
gwy/ssjx/effect.mrp,start.mr,924,sdk_key.dat,string_path
gwy/ssjx/effect.mrp,start.mr,1344,cfunction.ext,string_path
gwy/ssjx/hero.mrp,start.mr,924,sdk_key.dat,string_path
gwy/ssjx/hero.mrp,start.mr,1344,cfunction.ext,string_path
gwy/ssjx/item.mrp,start.mr,924,sdk_key.dat,string_path
gwy/ssjx/item.mrp,start.mr,1344,cfunction.ext,string_path
gwy/ssjx/map.mrp,start.mr,924,sdk_key.dat,string_path
gwy/ssjx/map.mrp,start.mr,1344,cfunction.ext,string_path
gwy/ssjx/monster.mrp,start.mr,924,sdk_key.dat,string_path
gwy/ssjx/monster.mrp,start.mr,1344,cfunction.ext,string_path
gwy/ssjx.mrp,start.mr,924,sdk_key.dat,string_path
gwy/ssjx.mrp,start.mr,1344,cfunction.ext,string_path
gwy/ssjx.mrp,gameonline.ext,198616,breakeffect.bin,string_path
gwy/ssjx.mrp,gameonline.ext,201716,s.mrp,string_path
gwy/ssjx.mrp,gameonline.ext,201728,s.mrp,string_path
gwy/ssjx.mrp,gameonline.ext,202280,worldmap.dat,string_path
gwy/ssjx.mrp,gameonline.ext,202724,cache/exdet.dat,string_path
gwy/ssjx.mrp,gameonline.ext,202808,cache/exr.sav,string_path
gwy/ssjx.mrp,gameonline.ext,203148,bgappinf/appinf.dat,string_path
gwy/ssjx.mrp,reg.ext,1484,gameonline.ext,string_path
gwy/svrctrl.mrp,start.mr,755,cfunction.ext,string_path
gwy/svrctrl.mrp,reg.ext,776,svrctrl.ext,string_path
gwy/svrctrl.mrp,svrctrl.ext,14116,cache/exdet.dat,string_path
gwy/svrctrl.mrp,svrctrl.ext,14200,cache/exr.sav,string_path
gwy/tlbb/320x480/actorzj_m480.mrp,start.mr,924,sdk_key.dat,string_path
gwy/tlbb/320x480/actorzj_m480.mrp,start.mr,1344,cfunction.ext,string_path
gwy/tlbb/320x480/common_m480.mrp,start.mr,924,sdk_key.dat,string_path
gwy/tlbb/320x480/common_m480.mrp,start.mr,1344,cfunction.ext,string_path
gwy/tlbb/320x480/data_m480.mrp,start.mr,924,sdk_key.dat,string_path
gwy/tlbb/320x480/data_m480.mrp,start.mr,1344,cfunction.ext,string_path
gwy/tlbb/320x480/data_m480.mrp,config.bin,2,fightinfo.bin,string_path
gwy/tlbb/320x480/data_m480.mrp,config.bin,16,forgeparam.bin,string_path
gwy/tlbb/320x480/data_m480.mrp,config.bin,31,formula.bin,string_path
gwy/tlbb/320x480/data_m480.mrp,config.bin,43,fuben.bin,string_path
gwy/tlbb/320x480/data_m480.mrp,config.bin,78,mapdata0.bin,string_path
gwy/tlbb/320x480/data_m480.mrp,config.bin,91,mapdata1.bin,string_path
gwy/tlbb/320x480/data_m480.mrp,config.bin,104,mapdata2.bin,string_path
gwy/tlbb/320x480/data_m480.mrp,config.bin,117,mapdata3.bin,string_path
gwy/tlbb/320x480/data_m480.mrp,config.bin,130,mapdata4.bin,string_path
gwy/tlbb/320x480/data_m480.mrp,config.bin,143,mapdata5.bin,string_path
gwy/tlbb/320x480/data_m480.mrp,config.bin,156,mapdata6.bin,string_path
gwy/tlbb/320x480/data_m480.mrp,config.bin,169,mapdata7.bin,string_path
gwy/tlbb/320x480/data_m480.mrp,config.bin,182,mapdata8.bin,string_path
gwy/tlbb/320x480/data_m480.mrp,config.bin,195,mapnpc.bin,string_path
gwy/tlbb/320x480/data_m480.mrp,config.bin,206,mixstone.bin,string_path
gwy/tlbb/320x480/data_m480.mrp,config.bin,234,skills.bin,string_path
gwy/tlbb/320x480/data_m480.mrp,config.bin,245,strtab.bin,string_path
gwy/tlbb/320x480/data_m480.mrp,config.bin,288,uiform.bin,string_path
gwy/tlbb/320x480/equips_m480.mrp,start.mr,924,sdk_key.dat,string_path
gwy/tlbb/320x480/equips_m480.mrp,start.mr,1344,cfunction.ext,string_path
gwy/tlbb/320x480/fight_m480.mrp,start.mr,924,sdk_key.dat,string_path
gwy/tlbb/320x480/fight_m480.mrp,start.mr,1344,cfunction.ext,string_path
gwy/tlbb/320x480/goods_m480.mrp,start.mr,924,sdk_key.dat,string_path
gwy/tlbb/320x480/goods_m480.mrp,start.mr,1344,cfunction.ext,string_path
gwy/tlbb/320x480/script_m480.mrp,start.mr,924,sdk_key.dat,string_path
gwy/tlbb/320x480/script_m480.mrp,start.mr,1344,cfunction.ext,string_path
gwy/tlbb/320x480/script_m480.mrp,config.bin,2,Script0.bin,string_path
gwy/tlbb/320x480/script_m480.mrp,config.bin,14,Script1.bin,string_path
gwy/tlbb/320x480/script_m480.mrp,config.bin,26,Script10.bin,string_path
gwy/tlbb/320x480/script_m480.mrp,config.bin,39,Script11.bin,string_path
gwy/tlbb/320x480/script_m480.mrp,config.bin,52,Script13.bin,string_path
gwy/tlbb/320x480/script_m480.mrp,config.bin,65,Script14.bin,string_path
gwy/tlbb/320x480/script_m480.mrp,config.bin,78,Script15.bin,string_path
gwy/tlbb/320x480/script_m480.mrp,config.bin,91,Script16.bin,string_path
gwy/tlbb/320x480/script_m480.mrp,config.bin,104,Script17.bin,string_path
gwy/tlbb/320x480/script_m480.mrp,config.bin,117,Script18.bin,string_path
gwy/tlbb/320x480/script_m480.mrp,config.bin,130,Script19.bin,string_path
gwy/tlbb/320x480/script_m480.mrp,config.bin,143,Script2.bin,string_path
gwy/tlbb/320x480/script_m480.mrp,config.bin,155,Script20.bin,string_path
gwy/tlbb/320x480/script_m480.mrp,config.bin,168,Script200.bin,string_path
gwy/tlbb/320x480/script_m480.mrp,config.bin,182,Script201.bin,string_path
gwy/tlbb/320x480/script_m480.mrp,config.bin,196,Script202.bin,string_path
gwy/tlbb/320x480/script_m480.mrp,config.bin,210,Script203.bin,string_path
gwy/tlbb/320x480/script_m480.mrp,config.bin,224,Script204.bin,string_path
gwy/tlbb/320x480/script_m480.mrp,config.bin,238,Script205.bin,string_path
gwy/tlbb/320x480/script_m480.mrp,config.bin,252,Script206.bin,string_path
gwy/tlbb/320x480/script_m480.mrp,config.bin,266,Script207.bin,string_path
gwy/tlbb/320x480/script_m480.mrp,config.bin,280,Script208.bin,string_path
gwy/tlbb/320x480/script_m480.mrp,config.bin,294,Script209.bin,string_path
gwy/tlbb/320x480/script_m480.mrp,config.bin,308,Script21.bin,string_path
gwy/tlbb/320x480/script_m480.mrp,config.bin,321,Script210.bin,string_path
gwy/tlbb/320x480/script_m480.mrp,config.bin,335,Script211.bin,string_path
gwy/tlbb/320x480/script_m480.mrp,config.bin,349,Script212.bin,string_path
gwy/tlbb/320x480/script_m480.mrp,config.bin,363,Script213.bin,string_path
gwy/tlbb/320x480/script_m480.mrp,config.bin,377,Script214.bin,string_path
gwy/tlbb/320x480/script_m480.mrp,config.bin,391,Script215.bin,string_path
gwy/tlbb/320x480/script_m480.mrp,config.bin,405,Script216.bin,string_path
gwy/tlbb/320x480/script_m480.mrp,config.bin,419,Script217.bin,string_path
gwy/tlbb/320x480/script_m480.mrp,config.bin,433,Script218.bin,string_path
gwy/tlbb/320x480/script_m480.mrp,config.bin,447,Script219.bin,string_path
gwy/tlbb/320x480/script_m480.mrp,config.bin,461,Script22.bin,string_path
gwy/tlbb/320x480/script_m480.mrp,config.bin,474,Script220.bin,string_path
gwy/tlbb/320x480/script_m480.mrp,config.bin,488,Script221.bin,string_path
gwy/tlbb/320x480/script_m480.mrp,config.bin,502,Script222.bin,string_path
gwy/tlbb/320x480/script_m480.mrp,config.bin,516,Script223.bin,string_path
gwy/tlbb/320x480/script_m480.mrp,config.bin,530,Script224.bin,string_path
gwy/tlbb/320x480/script_m480.mrp,config.bin,544,Script225.bin,string_path
gwy/tlbb/320x480/script_m480.mrp,config.bin,558,Script226.bin,string_path
gwy/tlbb/320x480/script_m480.mrp,config.bin,572,Script23.bin,string_path
